state,date,res_dex,num_devices
AK,2020-02-03,48.990898,31450
AK,2020-02-04,50.91,32000
AK,2020-02-05,55.876999,33075
AK,2020-02-06,58.847801,32555
AK,2020-02-07,61.344299,32499
AK,2020-02-08,38.198002,31869
AK,2020-02-09,39.576,31578
AK,2020-02-10,54.9953,32845
AK,2020-02-11,55.527,33130
AK,2020-02-12,55.979198,32212
AK,2020-02-13,58.346901,31591
AK,2020-02-14,58.596401,32041
AK,2020-02-15,41.986198,31435
AK,2020-02-16,38.587601,31355
AK,2020-02-17,44.052799,32311
AK,2020-02-18,60.062302,33190
AK,2020-02-19,51.063702,32945
AK,2020-02-20,58.6894,33205
AK,2020-02-21,59.238602,32799
AK,2020-02-22,44.463799,31850
AK,2020-02-23,34.189499,31274
AK,2020-02-24,62.7136,33253
AK,2020-02-25,57.498901,33133
AK,2020-02-26,57.122501,32946
AK,2020-02-27,59.874699,33430
AK,2020-02-28,70.481102,32746
AK,2020-02-29,50.8326,32531
AK,2020-03-01,41.855801,32199
AK,2020-03-02,52.3452,32761
AK,2020-03-03,63.808701,32850
AK,2020-03-04,64.595001,33095
AK,2020-03-05,64.784897,32990
AK,2020-03-06,70.0625,32458
AK,2020-03-07,52.871399,31482
AK,2020-03-08,40.223499,30988
AK,2020-03-09,51.533699,31160
AK,2020-03-10,46.647598,30724
AK,2020-03-11,45.539902,28065
AK,2020-03-12,48.119801,30703
AK,2020-03-13,46.460999,30511
AK,2020-03-14,42.998001,30556
AK,2020-03-15,39.8591,30702
AK,2020-03-16,54.1908,31006
AK,2020-03-17,44.8274,30817
AK,2020-03-18,42.668201,30470
AK,2020-03-19,40.368999,30767
AK,2020-03-20,39.197102,31158
AK,2020-03-21,26.7542,30063
AK,2020-03-22,30.036699,29166
AK,2020-03-23,32.6889,30425
AK,2020-03-24,32.145699,30369
AK,2020-03-25,30.280199,30214
AK,2020-03-26,31.8901,30047
AK,2020-03-27,32.7533,30104
AK,2020-03-28,25.0926,29669
AK,2020-03-29,21.632601,29783
AK,2020-03-30,29.0105,30671
AK,2020-03-31,26.533701,30264
AK,2020-04-01,25.417,29063
AK,2020-04-02,24.2929,28393
AK,2020-04-03,24.1031,28842
AK,2020-04-04,21.102501,28003
AK,2020-04-05,17.6075,28097
AK,2020-04-06,21.185499,28025
AK,2020-04-07,21.4077,28594
AK,2020-04-08,23.1877,28354
AK,2020-04-09,22.219801,28276
AK,2020-04-10,26.842199,28199
AK,2020-04-11,22.4454,27848
AK,2020-04-12,10.9756,26589
AK,2020-04-13,15.8618,26457
AK,2020-04-14,18.064699,25116
AK,2020-04-15,10.5312,22035
AK,2020-04-16,9.3886995,22344
AK,2020-04-17,10.1571,22341
AK,2020-04-18,21.053301,25016
AK,2020-04-19,17.147499,27126
AK,2020-04-20,10.7154,25031
AK,2020-04-21,11.0593,25083
AK,2020-04-22,11.4822,24714
AK,2020-04-23,11.7478,24421
AK,2020-04-24,13.6224,25235
AK,2020-04-25,28.2936,27950
AK,2020-04-26,23.3722,27464
AK,2020-04-27,13.3969,24475
AK,2020-04-28,14.0324,24889
AK,2020-04-29,13.8788,24456
AK,2020-04-30,11.5623,24133
AK,2020-05-01,14.4617,24431
AK,2020-05-02,27.827499,27335
AK,2020-05-03,21.3936,27224
AK,2020-05-04,16.3242,25013
AK,2020-05-05,17.697599,25380
AK,2020-05-06,17.0347,25587
AK,2020-05-07,17.0089,25170
AK,2020-05-08,18.805599,24849
AK,2020-05-09,41.760399,27987
AK,2020-05-10,29.926701,28027
AK,2020-05-11,14.1312,24963
AK,2020-05-12,15.796,25202
AK,2020-05-13,17.567699,25296
AK,2020-05-14,17.4709,25288
AK,2020-05-15,20.103701,25535
AK,2020-05-16,39.443501,27843
AK,2020-05-17,28.579901,27390
AK,2020-05-18,35.751499,28350
AK,2020-05-19,18.8479,25668
AK,2020-05-20,18.4533,25356
AK,2020-05-21,19.892,24998
AK,2020-05-22,20.951401,25064
AK,2020-05-23,35.758598,27247
AK,2020-05-24,23.834999,26983
AK,2020-05-25,12.9611,24543
AK,2020-05-26,36.604599,28254
AK,2020-05-27,18.980499,25059
AK,2020-05-28,17.260099,24859
AK,2020-05-29,37.3633,28553
AK,2020-05-30,17.311199,25271
AK,2020-05-31,28.6122,27717
AK,2020-06-01,17.6457,25363
AK,2020-06-02,18.7792,25097
AK,2020-06-03,19.296,25196
AZ,2020-01-20,69.9823,443186
AZ,2020-01-21,104.8915,455110
AZ,2020-01-22,107.509,452984
AZ,2020-01-23,109.6222,453776
AZ,2020-01-24,120.2458,453114
AZ,2020-01-25,90.161598,442390
AZ,2020-01-26,61.564201,441364
AZ,2020-01-27,127.0515,745239
AZ,2020-01-28,138.1692,747328
AZ,2020-01-29,143.70621,751837
AZ,2020-01-30,154.8067,751033
AZ,2020-01-31,185.1468,755787
AZ,2020-02-01,148.87801,720729
AZ,2020-02-02,78.360001,696297
AZ,2020-02-03,101.6025,469013
AZ,2020-02-04,112.5308,472477
AZ,2020-02-05,107.8693,473120
AZ,2020-02-06,114.2269,467456
AZ,2020-02-07,130.43739,470614
AZ,2020-02-08,96.901901,457403
AZ,2020-02-09,69.091103,455847
AZ,2020-02-10,107.2704,478038
AZ,2020-02-11,113.6521,474445
AZ,2020-02-12,110.2247,466266
AZ,2020-02-13,108.8235,437471
AZ,2020-02-14,133.105,454643
AZ,2020-02-15,101.6808,449981
AZ,2020-02-16,73.938103,441311
AZ,2020-02-17,85.858101,450927
AZ,2020-02-18,115.0981,459473
AZ,2020-02-19,117.5187,459805
AZ,2020-02-20,121.9263,462818
AZ,2020-02-21,130.26691,465640
AZ,2020-02-22,93.407501,452988
AZ,2020-02-23,70.715202,441158
AZ,2020-02-24,116.7503,460859
AZ,2020-02-25,120.9098,462852
AZ,2020-02-26,127.0168,458342
AZ,2020-02-27,128.7263,468876
AZ,2020-02-28,144.4351,461098
AZ,2020-02-29,119.5134,453188
AZ,2020-03-01,78.340797,451044
AZ,2020-03-02,112.1115,463326
AZ,2020-03-03,124.3239,461867
AZ,2020-03-04,122.5014,459934
AZ,2020-03-05,128.8763,456094
AZ,2020-03-06,138.20461,451172
AZ,2020-03-07,106.2985,439661
AZ,2020-03-08,73.6278,433976
AZ,2020-03-09,95.244301,441163
AZ,2020-03-10,83.726997,433192
AZ,2020-03-11,72.506897,381272
AZ,2020-03-12,78.198799,426943
AZ,2020-03-13,81.743599,425445
AZ,2020-03-14,69.991302,419283
AZ,2020-03-15,60.200401,425396
AZ,2020-03-16,89.219299,433512
AZ,2020-03-17,77.192398,432958
AZ,2020-03-18,63.8923,431317
AZ,2020-03-19,61.3839,427930
AZ,2020-03-20,57.411701,429509
AZ,2020-03-21,41.613602,414826
AZ,2020-03-22,42.254101,397782
AZ,2020-03-23,53.946899,413671
AZ,2020-03-24,53.783901,413762
AZ,2020-03-25,53.313599,414490
AZ,2020-03-26,54.088501,413127
AZ,2020-03-27,58.529202,414238
AZ,2020-03-28,54.499001,406466
AZ,2020-03-29,38.026402,402668
AZ,2020-03-30,54.047199,412550
AZ,2020-03-31,50.2663,407542
AZ,2020-04-01,43.476501,389542
AZ,2020-04-02,44.561699,386084
AZ,2020-04-03,51.406502,391517
AZ,2020-04-04,44.923801,378053
AZ,2020-04-05,31.454399,375721
AZ,2020-04-06,42.4445,380536
AZ,2020-04-07,40.8876,391642
AZ,2020-04-08,42.685501,382963
AZ,2020-04-09,44.587399,383712
AZ,2020-04-10,52.9604,384079
AZ,2020-04-11,46.472698,380766
AZ,2020-04-12,24.3421,367431
AZ,2020-04-13,37.905998,366760
AZ,2020-04-14,35.261398,321708
AZ,2020-04-15,25.250601,297594
AZ,2020-04-16,24.603701,298706
AZ,2020-04-17,27.740499,299198
AZ,2020-04-18,44.122501,322174
AZ,2020-04-19,31.6534,356516
AZ,2020-04-20,27.6896,345478
AZ,2020-04-21,31.174601,347715
AZ,2020-04-22,31.1366,342853
AZ,2020-04-23,31.2477,337190
AZ,2020-04-24,35.616901,346984
AZ,2020-04-25,56.069801,372050
AZ,2020-04-26,37.9552,366002
AZ,2020-04-27,32.061001,334897
AZ,2020-04-28,32.050098,341148
AZ,2020-04-29,31.985701,335428
AZ,2020-04-30,30.347,331901
AZ,2020-05-01,36.826599,332917
AZ,2020-05-02,54.598301,357707
AZ,2020-05-03,36.4492,360992
AZ,2020-05-04,35.8848,345584
AZ,2020-05-05,36.974602,345989
AZ,2020-05-06,34.247601,346772
AZ,2020-05-07,37.4403,345029
AZ,2020-05-08,43.851601,344603
AZ,2020-05-09,71.3834,369456
AZ,2020-05-10,45.831902,375830
AZ,2020-05-11,34.868,343912
AZ,2020-05-12,35.679501,342791
AZ,2020-05-13,38.083401,343894
AZ,2020-05-14,40.606098,345157
AZ,2020-05-15,44.521702,349091
AZ,2020-05-16,72.213203,368433
AZ,2020-05-17,47.4086,357937
AZ,2020-05-18,60.6157,372766
AZ,2020-05-19,43.230801,346698
AZ,2020-05-20,42.974701,341327
AZ,2020-05-21,46.990898,342673
AZ,2020-05-22,50.126598,344523
AZ,2020-05-23,77.507004,368182
AZ,2020-05-24,54.9958,361333
AZ,2020-05-25,36.2631,340678
AZ,2020-05-26,65.9431,375277
AZ,2020-05-27,40.463501,340754
AZ,2020-05-28,37.686298,337188
AZ,2020-05-29,65.339203,379776
AZ,2020-05-30,39.110001,344390
AZ,2020-05-31,46.610298,364077
AZ,2020-06-01,39.701302,347419
AZ,2020-06-02,39.787498,343401
AZ,2020-06-03,46.082901,344255
AR,2020-01-20,73.693398,266296
AR,2020-01-21,113.6065,275439
AR,2020-01-22,94.158997,277013
AR,2020-01-23,114.5035,278570
AR,2020-01-24,138.27811,276643
AR,2020-01-25,111.3331,269193
AR,2020-01-26,57.6208,268789
AR,2020-01-27,130.81129,463969
AR,2020-01-28,134.26489,465649
AR,2020-01-29,132.9108,465219
AR,2020-01-30,139.942,460568
AR,2020-01-31,171.6662,465075
AR,2020-02-01,129.6579,442205
AR,2020-02-02,72.300797,441424
AR,2020-02-03,111.4893,283014
AR,2020-02-04,119.7079,287199
AR,2020-02-05,106.9896,286653
AR,2020-02-06,115.5797,283199
AR,2020-02-07,140.6369,281744
AR,2020-02-08,110.3297,274532
AR,2020-02-09,63.697102,275989
AR,2020-02-10,114.697,286341
AR,2020-02-11,121.2119,283697
AR,2020-02-12,111.4164,284830
AR,2020-02-13,129.55991,268210
AR,2020-02-14,159.96111,275511
AR,2020-02-15,128.5611,272379
AR,2020-02-16,74.458,269670
AR,2020-02-17,100.0974,277415
AR,2020-02-18,122.4749,282880
AR,2020-02-19,124.6707,280189
AR,2020-02-20,131.23309,281581
AR,2020-02-21,148.082,279099
AR,2020-02-22,117.6695,272902
AR,2020-02-23,62.298302,268468
AR,2020-02-24,123.2003,282470
AR,2020-02-25,131.8623,283646
AR,2020-02-26,136.65131,281074
AR,2020-02-27,142.86349,284856
AR,2020-02-28,177.12331,279826
AR,2020-02-29,144.0432,275012
AR,2020-03-01,74.751701,276266
AR,2020-03-02,122.2157,284002
AR,2020-03-03,137.7771,281003
AR,2020-03-04,130.9057,280825
AR,2020-03-05,138.5587,277835
AR,2020-03-06,161.46449,273770
AR,2020-03-07,133.3817,268482
AR,2020-03-08,74.003304,267127
AR,2020-03-09,112.9879,278245
AR,2020-03-10,123.5503,275356
AR,2020-03-11,107.8502,254406
AR,2020-03-12,117.4136,272493
AR,2020-03-13,105.3848,277048
AR,2020-03-14,58.487999,265021
AR,2020-03-15,45.359001,266831
AR,2020-03-16,84.550598,270244
AR,2020-03-17,80.4151,268088
AR,2020-03-18,76.5979,267891
AR,2020-03-19,62.944599,272453
AR,2020-03-20,59.055,269764
AR,2020-03-21,34.183998,258921
AR,2020-03-22,29.503901,250106
AR,2020-03-23,56.186699,259082
AR,2020-03-24,57.249298,262660
AR,2020-03-25,65.2286,259957
AR,2020-03-26,72.918098,261229
AR,2020-03-27,78.4142,264618
AR,2020-03-28,54.402302,264718
AR,2020-03-29,49.581699,259203
AR,2020-03-30,55.309502,267514
AR,2020-03-31,60.209499,265770
AR,2020-04-01,64.897903,258264
AR,2020-04-02,65.197701,258726
AR,2020-04-03,62.5672,261162
AR,2020-04-04,48.419201,250711
AR,2020-04-05,36.934101,249386
AR,2020-04-06,56.499699,252321
AR,2020-04-07,55.813099,257062
AR,2020-04-08,61.896198,254832
AR,2020-04-09,60.5737,255653
AR,2020-04-10,80.041702,255987
AR,2020-04-11,59.1105,256581
AR,2020-04-12,23.4732,252375
AR,2020-04-13,54.230701,250171
AR,2020-04-14,50.616798,224819
AR,2020-04-15,54.466999,216288
AR,2020-04-16,54.598999,216472
AR,2020-04-17,58.175701,221399
AR,2020-04-18,71.032898,227741
AR,2020-04-19,31.2113,243731
AR,2020-04-20,52.4165,246524
AR,2020-04-21,60.265301,243697
AR,2020-04-22,43.754299,242724
AR,2020-04-23,57.692101,239375
AR,2020-04-24,68.386597,245945
AR,2020-04-25,79.622398,247853
AR,2020-04-26,54.221802,242993
AR,2020-04-27,57.428799,238678
AR,2020-04-28,56.9426,244097
AR,2020-04-29,57.536499,238774
AR,2020-04-30,50.760502,233370
AR,2020-05-01,63.869499,232539
AR,2020-05-02,70.681503,240217
AR,2020-05-03,39.753601,243588
AR,2020-05-04,70.043098,242429
AR,2020-05-05,83.053596,241309
AR,2020-05-06,75.825996,240164
AR,2020-05-07,79.936996,242699
AR,2020-05-08,105.0135,241413
AR,2020-05-09,136.27541,246114
AR,2020-05-10,76.031403,245843
AR,2020-05-11,67.279999,240331
AR,2020-05-12,59.811199,239560
AR,2020-05-13,80.781601,242035
AR,2020-05-14,87.458099,244613
AR,2020-05-15,86.249199,248135
AR,2020-05-16,97.446701,254511
AR,2020-05-17,63.777699,243133
AR,2020-05-18,100.6812,246399
AR,2020-05-19,90.5495,239975
AR,2020-05-20,83.537102,238187
AR,2020-05-21,97.463699,243595
AR,2020-05-22,101.1682,249530
AR,2020-05-23,116.4019,254602
AR,2020-05-24,74.912498,251552
AR,2020-05-25,56.040699,242988
AR,2020-05-26,98.967903,256334
AR,2020-05-27,82.0877,243124
AR,2020-05-28,78.243599,241203
AR,2020-05-29,98.790703,250704
AR,2020-05-30,65.340401,234376
AR,2020-05-31,63.116699,240119
AR,2020-06-01,78.033401,237841
AR,2020-06-02,79.167702,236617
AR,2020-06-03,101.8665,240482
CA,2020-01-20,48.8102,1758372
CA,2020-01-21,72.933899,1817536
CA,2020-01-22,74.551903,1819199
CA,2020-01-23,77.992599,1828709
CA,2020-01-24,82.996803,1818155
CA,2020-01-25,59.059601,1769486
CA,2020-01-26,47.510399,1757118
CA,2020-01-27,87.930099,2922600
CA,2020-01-28,93.539497,2928942
CA,2020-01-29,93.827698,2944775
CA,2020-01-30,96.832298,2927971
CA,2020-01-31,108.9018,2945870
CA,2020-02-01,81.010696,2784005
CA,2020-02-02,49.909801,2674512
CA,2020-02-03,70.692802,1847364
CA,2020-02-04,76.0933,1888703
CA,2020-02-05,77.654099,1887768
CA,2020-02-06,81.7099,1867292
CA,2020-02-07,89.259399,1874392
CA,2020-02-08,62.1758,1813134
CA,2020-02-09,46.1908,1779980
CA,2020-02-10,67.173103,1876029
CA,2020-02-11,80.108902,1889100
CA,2020-02-12,79.818497,1844432
CA,2020-02-13,80.444901,1751010
CA,2020-02-14,93.185898,1784065
CA,2020-02-15,67.553497,1739553
CA,2020-02-16,58.879299,1692299
CA,2020-02-17,55.847301,1735120
CA,2020-02-18,77.360802,1798086
CA,2020-02-19,79.472,1805166
CA,2020-02-20,82.281197,1817103
CA,2020-02-21,89.090302,1814373
CA,2020-02-22,62.3582,1757726
CA,2020-02-23,53.0312,1716239
CA,2020-02-24,81.512802,1813543
CA,2020-02-25,83.1045,1826016
CA,2020-02-26,86.794899,1811394
CA,2020-02-27,87.821198,1854894
CA,2020-02-28,97.082603,1816689
CA,2020-02-29,70.613602,1770900
CA,2020-03-01,54.751301,1755197
CA,2020-03-02,79.349602,1810397
CA,2020-03-03,88.014503,1820735
CA,2020-03-04,83.033798,1822343
CA,2020-03-05,87.036697,1812508
CA,2020-03-06,91.054199,1795564
CA,2020-03-07,64.759697,1737213
CA,2020-03-08,52.2061,1707632
CA,2020-03-09,76.3535,1774503
CA,2020-03-10,67.319298,1737873
CA,2020-03-11,69.123299,1568393
CA,2020-03-12,64.357903,1701188
CA,2020-03-13,65.422897,1693464
CA,2020-03-14,38.3629,1646607
CA,2020-03-15,32.686001,1660517
CA,2020-03-16,44.805,1696047
CA,2020-03-17,35.7784,1674372
CA,2020-03-18,33.873901,1631220
CA,2020-03-19,31.124599,1628416
CA,2020-03-20,24.8398,1635972
CA,2020-03-21,17.1033,1560895
CA,2020-03-22,19.370701,1481130
CA,2020-03-23,23.9669,1566863
CA,2020-03-24,23.1593,1578921
CA,2020-03-25,23.574699,1576822
CA,2020-03-26,24.285299,1564784
CA,2020-03-27,26.3435,1563328
CA,2020-03-28,22.489799,1520140
CA,2020-03-29,17.150299,1494222
CA,2020-03-30,24.0301,1578679
CA,2020-03-31,23.552601,1551235
CA,2020-04-01,23.525801,1480874
CA,2020-04-02,22.998899,1472457
CA,2020-04-03,26.6586,1500297
CA,2020-04-04,20.732901,1431069
CA,2020-04-05,13.7413,1423378
CA,2020-04-06,17.0207,1428806
CA,2020-04-07,17.050699,1485904
CA,2020-04-08,18.8318,1427689
CA,2020-04-09,17.6637,1424541
CA,2020-04-10,22.144501,1436309
CA,2020-04-11,21.936899,1426228
CA,2020-04-12,10.5511,1382418
CA,2020-04-13,18.638901,1372695
CA,2020-04-14,17.3685,1235305
CA,2020-04-15,11.8776,1138677
CA,2020-04-16,11.5898,1138192
CA,2020-04-17,12.7895,1144458
CA,2020-04-18,18.6245,1228784
CA,2020-04-19,15.1882,1354461
CA,2020-04-20,12.6115,1288332
CA,2020-04-21,14.7007,1305527
CA,2020-04-22,14.9701,1296462
CA,2020-04-23,14.9887,1292685
CA,2020-04-24,16.8389,1313941
CA,2020-04-25,25.8948,1429482
CA,2020-04-26,20.157801,1401394
CA,2020-04-27,15.6725,1287391
CA,2020-04-28,15.9482,1296415
CA,2020-04-29,16.0364,1276884
CA,2020-04-30,16.3972,1272991
CA,2020-05-01,18.8873,1284043
CA,2020-05-02,28.838499,1404872
CA,2020-05-03,21.714399,1373892
CA,2020-05-04,17.773001,1300036
CA,2020-05-05,17.907101,1316337
CA,2020-05-06,16.931999,1319779
CA,2020-05-07,18.018,1334378
CA,2020-05-08,20.641701,1307571
CA,2020-05-09,36.154598,1443980
CA,2020-05-10,24.9471,1435233
CA,2020-05-11,16.620501,1304540
CA,2020-05-12,17.053801,1322472
CA,2020-05-13,17.822901,1311628
CA,2020-05-14,18.0975,1327920
CA,2020-05-15,20.441401,1339646
CA,2020-05-16,31.5324,1425911
CA,2020-05-17,22.409201,1382097
CA,2020-05-18,24.5138,1447609
CA,2020-05-19,18.7533,1340794
CA,2020-05-20,19.180799,1327324
CA,2020-05-21,19.8713,1311620
CA,2020-05-22,22.3095,1323109
CA,2020-05-23,35.6203,1427413
CA,2020-05-24,29.084,1408721
CA,2020-05-25,17.1894,1303389
CA,2020-05-26,31.127701,1471791
CA,2020-05-27,19.664499,1298705
CA,2020-05-28,19.402399,1297873
CA,2020-05-29,34.940498,1460109
CA,2020-05-30,21.4722,1285065
CA,2020-05-31,25.9666,1389102
CA,2020-06-01,20.5821,1309187
CA,2020-06-02,20.9105,1306413
CA,2020-06-03,22.939699,1327783
CO,2020-01-20,61.744499,349252
CO,2020-01-21,75.520203,356371
CO,2020-01-22,78.911201,357276
CO,2020-01-23,80.697304,358681
CO,2020-01-24,86.624001,356956
CO,2020-01-25,75.305199,350213
CO,2020-01-26,49.5485,350276
CO,2020-01-27,80.219597,577353
CO,2020-01-28,88.882896,579846
CO,2020-01-29,86.7994,581122
CO,2020-01-30,91.597702,580805
CO,2020-01-31,107.6814,583109
CO,2020-02-01,97.8237,563459
CO,2020-02-02,60.027401,555754
CO,2020-02-03,57.123798,370466
CO,2020-02-04,56.614498,368622
CO,2020-02-05,71.455498,375966
CO,2020-02-06,73.015602,374571
CO,2020-02-07,48.806499,366755
CO,2020-02-08,77.935799,366104
CO,2020-02-09,43.6521,360072
CO,2020-02-10,75.9198,381059
CO,2020-02-11,78.883003,375463
CO,2020-02-12,75.008102,376086
CO,2020-02-13,75.106796,352632
CO,2020-02-14,94.369102,363362
CO,2020-02-15,80.784798,362584
CO,2020-02-16,61.384899,358400
CO,2020-02-17,67.022697,364442
CO,2020-02-18,70.872704,366572
CO,2020-02-19,76.899498,369675
CO,2020-02-20,86.221397,368505
CO,2020-02-21,98.8535,368173
CO,2020-02-22,87.908997,362902
CO,2020-02-23,48.5765,351651
CO,2020-02-24,78.986099,370429
CO,2020-02-25,76.790001,369844
CO,2020-02-26,86.2332,362889
CO,2020-02-27,85.674004,371399
CO,2020-02-28,101.2238,363520
CO,2020-02-29,89.201698,361950
CO,2020-03-01,59.704399,362191
CO,2020-03-02,74.452202,363309
CO,2020-03-03,88.492302,364526
CO,2020-03-04,86.124802,365667
CO,2020-03-05,85.5121,360879
CO,2020-03-06,96.5354,358299
CO,2020-03-07,95.123199,358335
CO,2020-03-08,64.6651,358287
CO,2020-03-09,86.178101,365812
CO,2020-03-10,75.670303,357927
CO,2020-03-11,71.523598,318164
CO,2020-03-12,72.467102,349555
CO,2020-03-13,62.127899,349738
CO,2020-03-14,49.055199,337301
CO,2020-03-15,41.424801,339846
CO,2020-03-16,66.854103,342775
CO,2020-03-17,52.996601,341883
CO,2020-03-18,54.102402,341686
CO,2020-03-19,29.235201,331076
CO,2020-03-20,33.627701,334408
CO,2020-03-21,28.509399,327978
CO,2020-03-22,33.900299,316804
CO,2020-03-23,42.367298,330368
CO,2020-03-24,42.920898,330198
CO,2020-03-25,45.044201,330096
CO,2020-03-26,32.3246,326463
CO,2020-03-27,33.736198,327911
CO,2020-03-28,31.5007,322636
CO,2020-03-29,27.7488,323116
CO,2020-03-30,36.5438,332050
CO,2020-03-31,38.284801,329377
CO,2020-04-01,34.961899,316133
CO,2020-04-02,29.9638,307091
CO,2020-04-03,32.0247,309506
CO,2020-04-04,33.939701,302449
CO,2020-04-05,27.161699,303523
CO,2020-04-06,32.447899,304724
CO,2020-04-07,31.8943,311972
CO,2020-04-08,33.435001,304211
CO,2020-04-09,30.263599,307073
CO,2020-04-10,39.191299,309238
CO,2020-04-11,37.980701,307323
CO,2020-04-12,11.5087,282327
CO,2020-04-13,18.089199,287316
CO,2020-04-14,20.8265,261629
CO,2020-04-15,19.968201,250087
CO,2020-04-16,12.3337,243343
CO,2020-04-17,21.083599,245166
CO,2020-04-18,28.0784,262975
CO,2020-04-19,23.657,290366
CO,2020-04-20,24.130199,285708
CO,2020-04-21,27.588499,285764
CO,2020-04-22,27.160999,279719
CO,2020-04-23,27.803499,275037
CO,2020-04-24,31.986,282473
CO,2020-04-25,48.374298,299024
CO,2020-04-26,34.105499,296339
CO,2020-04-27,33.629601,274511
CO,2020-04-28,32.648102,280277
CO,2020-04-29,31.8752,275804
CO,2020-04-30,26.816099,274067
CO,2020-05-01,34.181301,275791
CO,2020-05-02,42.061699,295615
CO,2020-05-03,34.705601,299553
CO,2020-05-04,37.049099,286002
CO,2020-05-05,40.038898,286457
CO,2020-05-06,35.893299,287620
CO,2020-05-07,39.659401,285680
CO,2020-05-08,47.869202,284607
CO,2020-05-09,69.601898,302639
CO,2020-05-10,50.466801,303159
CO,2020-05-11,30.8619,284163
CO,2020-05-12,34.357399,285757
CO,2020-05-13,41.2808,287876
CO,2020-05-14,42.294601,289593
CO,2020-05-15,45.891701,293396
CO,2020-05-16,70.345901,304352
CO,2020-05-17,55.257702,295001
CO,2020-05-18,59.356499,307747
CO,2020-05-19,47.074299,291484
CO,2020-05-20,43.234001,286681
CO,2020-05-21,51.221401,286101
CO,2020-05-22,58.438599,285834
CO,2020-05-23,70.808098,302148
CO,2020-05-24,40.674702,297069
CO,2020-05-25,39.266998,283478
CO,2020-05-26,63.746498,309738
CO,2020-05-27,45.452702,285038
CO,2020-05-28,41.025501,283915
CO,2020-05-29,56.3074,315432
CO,2020-05-30,41.0089,290260
CO,2020-05-31,46.531799,306466
CO,2020-06-01,41.482601,292130
CO,2020-06-02,41.582699,289142
CO,2020-06-03,52.113098,288034
CT,2020-01-20,39.638599,204366
CT,2020-01-21,62.195801,210211
CT,2020-01-22,63.416901,210464
CT,2020-01-23,64.333504,211355
CT,2020-01-24,66.3069,210131
CT,2020-01-25,37.0504,204417
CT,2020-01-26,30.5322,204477
CT,2020-01-27,68.055397,342870
CT,2020-01-28,75.492203,345413
CT,2020-01-29,72.598,346286
CT,2020-01-30,76.364502,341734
CT,2020-01-31,84.108299,343098
CT,2020-02-01,60.627102,324427
CT,2020-02-02,42.428799,321685
CT,2020-02-03,60.59,215694
CT,2020-02-04,64.013603,219874
CT,2020-02-05,63.951302,221176
CT,2020-02-06,61.503201,217964
CT,2020-02-07,66.5755,218036
CT,2020-02-08,50.2057,210405
CT,2020-02-09,37.7188,209615
CT,2020-02-10,63.824902,218804
CT,2020-02-11,66.116096,217193
CT,2020-02-12,65.893997,218863
CT,2020-02-13,60.662102,203925
CT,2020-02-14,66.252502,203208
CT,2020-02-15,49.038799,199355
CT,2020-02-16,41.569599,196791
CT,2020-02-17,48.889999,204089
CT,2020-02-18,57.543098,208473
CT,2020-02-19,65.428596,209857
CT,2020-02-20,64.763901,209879
CT,2020-02-21,71.2789,209698
CT,2020-02-22,52.589802,204271
CT,2020-02-23,39.111801,202193
CT,2020-02-24,75.7463,212127
CT,2020-02-25,70.6689,214146
CT,2020-02-26,68.511803,211324
CT,2020-02-27,69.6213,216233
CT,2020-02-28,77.192398,210302
CT,2020-02-29,54.6838,206881
CT,2020-03-01,39.5872,205858
CT,2020-03-02,65.951797,212840
CT,2020-03-03,70.472298,212314
CT,2020-03-04,69.982498,210831
CT,2020-03-05,72.153801,209448
CT,2020-03-06,69.0261,206776
CT,2020-03-07,53.125702,200613
CT,2020-03-08,38.062901,196866
CT,2020-03-09,66.143204,205052
CT,2020-03-10,62.001499,203976
CT,2020-03-11,56.141602,188532
CT,2020-03-12,53.6721,198791
CT,2020-03-13,46.332699,205503
CT,2020-03-14,31.640499,190765
CT,2020-03-15,30.0471,195764
CT,2020-03-16,43.215302,198432
CT,2020-03-17,35.174999,196489
CT,2020-03-18,36.678001,194402
CT,2020-03-19,29.926001,195677
CT,2020-03-20,32.5788,199269
CT,2020-03-21,24.4573,192063
CT,2020-03-22,23.164301,188360
CT,2020-03-23,24.304501,191397
CT,2020-03-24,27.5285,193548
CT,2020-03-25,28.4881,191638
CT,2020-03-26,32.1744,195339
CT,2020-03-27,34.650799,197649
CT,2020-03-28,27.234301,191079
CT,2020-03-29,22.098499,189382
CT,2020-03-30,27.2062,195011
CT,2020-03-31,27.0324,195305
CT,2020-04-01,26.3701,185384
CT,2020-04-02,24.157,182716
CT,2020-04-03,24.083599,182068
CT,2020-04-04,25.1007,179917
CT,2020-04-05,18.865,178296
CT,2020-04-06,23.0557,181256
CT,2020-04-07,22.694201,184153
CT,2020-04-08,20.9825,178147
CT,2020-04-09,17.402399,180409
CT,2020-04-10,23.088301,179218
CT,2020-04-11,22.9548,177613
CT,2020-04-12,12.773,171299
CT,2020-04-13,13.2364,173167
CT,2020-04-14,19.5228,161949
CT,2020-04-15,17.307501,153812
CT,2020-04-16,15.1409,152755
CT,2020-04-17,17.4942,154183
CT,2020-04-18,15.5066,155501
CT,2020-04-19,16.9389,169069
CT,2020-04-20,15.9225,169850
CT,2020-04-21,15.7731,170622
CT,2020-04-22,18.4044,165934
CT,2020-04-23,18.414,164323
CT,2020-04-24,17.4856,165259
CT,2020-04-25,26.3584,175674
