state,date,density_dex,num_devices
DC,2020-04-14,30.0949,14795
DC,2020-04-15,30.2029,14591
DC,2020-04-16,30.2512,14042
DC,2020-04-17,34.0746,14320
DC,2020-04-18,35.8703,13916
DC,2020-04-19,38.942101,14124
DC,2020-04-20,34.421902,15348
DC,2020-04-21,37.364498,15726
DC,2020-04-22,43.680599,15750
DC,2020-04-23,41.356098,15454
DC,2020-04-24,34.923199,15094
DC,2020-04-25,33.785702,15293
DC,2020-04-26,24.7157,14467
DC,2020-04-27,34.611301,15308
DC,2020-04-28,27.4461,14868
DC,2020-04-29,38.018398,15406
DC,2020-04-30,29.378201,14294
DC,2020-05-01,37.2206,14848
DC,2020-05-02,41.428699,14530
DC,2020-05-03,21.9895,13740
DC,2020-05-04,36.203899,15252
DC,2020-05-05,43.183201,15392
DC,2020-05-06,32.3349,15346
DC,2020-05-07,37.826099,15918
DC,2020-05-08,41.688202,15252
DC,2020-05-09,44.983101,15068
DC,2020-05-10,51.006802,14735
DC,2020-05-11,30.0597,15043
DC,2020-05-12,34.586498,15594
DC,2020-05-13,44.6507,15735
DC,2020-05-14,53.5065,16105
DC,2020-05-15,46.326,15806
DC,2020-05-16,40.2495,14755
DC,2020-05-17,26.878599,13860
DC,2020-05-18,44.737999,15773
DC,2020-05-19,37.999699,15646
DC,2020-05-20,35.2062,15556
DC,2020-05-21,36.2122,15427
DC,2020-05-22,34.5326,15030
DC,2020-05-23,37.722698,14537
DC,2020-05-24,29.144899,13927
DC,2020-05-25,36.428902,13853
DC,2020-05-26,36.1889,15912
DC,2020-05-27,34.262001,15056
DC,2020-05-28,28.8983,14890
DC,2020-05-29,40.4156,16090
DC,2020-05-30,40.3857,13879
DC,2020-05-31,34.366798,14271
DC,2020-06-01,38.012199,15462
DC,2020-06-02,39.9198,15444
DC,2020-06-03,49.202499,15566
FL,2020-01-20,128.6851,1694376
FL,2020-01-21,118.0678,1735368
FL,2020-01-22,115.2465,1732926
FL,2020-01-23,121.9579,1749132
FL,2020-01-24,134.3168,1753246
FL,2020-01-25,138.0858,1708887
FL,2020-01-26,118.0129,1693609
FL,2020-01-27,115.1019,1761202
FL,2020-01-28,110.8075,1752735
FL,2020-01-29,113.601,1773581
FL,2020-01-30,120.5764,1764353
FL,2020-01-31,137.6062,1782082
FL,2020-02-01,143.0407,1737098
FL,2020-02-02,119.1917,1723085
FL,2020-02-03,119.7312,1792209
FL,2020-02-04,117.0609,1809747
FL,2020-02-05,119.9456,1819328
FL,2020-02-06,131.2878,1851355
FL,2020-02-07,158.692,1844432
FL,2020-02-08,171.1078,1787265
FL,2020-02-09,135.2072,1760881
FL,2020-02-10,130.72301,1825014
FL,2020-02-11,123.742,1810484
FL,2020-02-12,123.7389,1806061
FL,2020-02-13,117.7095,1654574
FL,2020-02-14,146.5721,1766804
FL,2020-02-15,159.78239,1769657
FL,2020-02-16,140.52451,1746775
FL,2020-02-17,144.2234,1770720
FL,2020-02-18,130.00031,1793599
FL,2020-02-19,129.0582,1801042
FL,2020-02-20,135.8129,1821018
FL,2020-02-21,147.524,1826821
FL,2020-02-22,146.985,1773209
FL,2020-02-23,127.5464,1721336
FL,2020-02-24,125.5564,1793418
FL,2020-02-25,123.2691,1817405
FL,2020-02-26,124.2207,1820139
FL,2020-02-27,136.6539,1840226
FL,2020-02-28,149.0672,1803634
FL,2020-02-29,159.1275,1769457
FL,2020-03-01,132.63429,1737024
FL,2020-03-02,125.37,1786057
FL,2020-03-03,120.496,1770597
FL,2020-03-04,121.0713,1775981
FL,2020-03-05,130.9102,1789587
FL,2020-03-06,142.26311,1775117
FL,2020-03-07,157.82809,1740070
FL,2020-03-08,134.9808,1698150
FL,2020-03-09,118.3977,1754344
FL,2020-03-10,121.6379,1716329
FL,2020-03-11,93.002701,1458257
FL,2020-03-12,87.677803,1575181
FL,2020-03-13,109.9199,1664538
FL,2020-03-14,110.1679,1581200
FL,2020-03-15,105.5778,1629814
FL,2020-03-16,98.173103,1668287
FL,2020-03-17,87.834099,1656746
FL,2020-03-18,77.865303,1626769
FL,2020-03-19,70.877998,1623731
FL,2020-03-20,71.764099,1625225
FL,2020-03-21,54.147701,1551582
FL,2020-03-22,42.3176,1517217
FL,2020-03-23,45.705799,1557678
FL,2020-03-24,48.321301,1551294
FL,2020-03-25,47.720501,1547283
FL,2020-03-26,44.2024,1545034
FL,2020-03-27,45.9067,1544624
FL,2020-03-28,47.039001,1504657
FL,2020-03-29,36.317501,1488195
FL,2020-03-30,37.4417,1542473
FL,2020-03-31,37.7374,1576698
FL,2020-04-01,44.1264,1515396
FL,2020-04-02,42.360401,1486376
FL,2020-04-03,41.7612,1479685
FL,2020-04-04,37.7743,1428187
FL,2020-04-05,25.9396,1432384
FL,2020-04-06,31.625401,1467161
FL,2020-04-07,32.8582,1486674
FL,2020-04-08,34.141602,1452360
FL,2020-04-09,34.603401,1477918
FL,2020-04-10,42.405899,1482564
FL,2020-04-11,46.930599,1447563
FL,2020-04-12,23.6528,1391717
FL,2020-04-13,32.247299,1440929
FL,2020-04-14,24.134701,1212431
FL,2020-04-15,27.9818,1183191
FL,2020-04-16,27.277901,1181679
FL,2020-04-17,32.341499,1177345
FL,2020-04-18,33.0098,1220302
FL,2020-04-19,29.544201,1355054
FL,2020-04-20,34.8386,1450259
FL,2020-04-21,41.388599,1413285
FL,2020-04-22,41.717999,1388352
FL,2020-04-23,41.814701,1402113
FL,2020-04-24,43.427601,1430726
FL,2020-04-25,52.410599,1446417
FL,2020-04-26,38.630402,1411229
FL,2020-04-27,43.903999,1375822
FL,2020-04-28,44.4725,1391579
FL,2020-04-29,44.091599,1390890
FL,2020-04-30,42.860199,1390869
FL,2020-05-01,54.6852,1372193
FL,2020-05-02,59.903,1393830
FL,2020-05-03,46.879398,1369146
FL,2020-05-04,49.037601,1398728
FL,2020-05-05,52.642101,1402209
FL,2020-05-06,49.4263,1421041
FL,2020-05-07,53.904598,1414136
FL,2020-05-08,65.011299,1408031
FL,2020-05-09,78.387802,1453847
FL,2020-05-10,52.854698,1444025
FL,2020-05-11,50.557701,1402723
FL,2020-05-12,53.264801,1399954
FL,2020-05-13,55.339001,1414179
FL,2020-05-14,56.558998,1416972
FL,2020-05-15,63.0769,1440739
FL,2020-05-16,74.752701,1460937
FL,2020-05-17,61.220699,1415804
FL,2020-05-18,55.989799,1490406
FL,2020-05-19,60.713902,1440669
FL,2020-05-20,60.7411,1419430
FL,2020-05-21,64.764999,1433654
FL,2020-05-22,78.839302,1449718
FL,2020-05-23,93.565804,1486607
FL,2020-05-24,78.278999,1464328
FL,2020-05-25,59.954201,1433069
FL,2020-05-26,66.938797,1520364
FL,2020-05-27,68.285896,1455652
FL,2020-05-28,68.322197,1448807
FL,2020-05-29,81.367104,1527097
FL,2020-05-30,84.542198,1444258
FL,2020-05-31,73.843697,1448338
FL,2020-06-01,69.516502,1455295
FL,2020-06-02,70.166,1450096
FL,2020-06-03,73.700104,1453997
GA,2020-01-20,77.780602,869460
GA,2020-01-21,68.836197,893652
GA,2020-01-22,68.270798,893669
GA,2020-01-23,72.391602,903795
GA,2020-01-24,81.865303,903464
GA,2020-01-25,85.085701,876914
GA,2020-01-26,71.064697,876590
GA,2020-01-27,69.523598,908653
GA,2020-01-28,67.530403,904999
GA,2020-01-29,69.137199,910286
GA,2020-01-30,74.715797,900160
GA,2020-01-31,83.2061,903847
GA,2020-02-01,92.997002,878372
GA,2020-02-02,70.688202,878669
GA,2020-02-03,70.923302,916239
GA,2020-02-04,69.956497,930996
GA,2020-02-05,69.285896,934340
GA,2020-02-06,68.055397,933923
GA,2020-02-07,90.721298,934437
GA,2020-02-08,75.123901,905602
GA,2020-02-09,76.549797,898653
GA,2020-02-10,72.074203,935281
GA,2020-02-11,73.152199,931078
GA,2020-02-12,75.899803,934682
GA,2020-02-13,78.850899,886762
GA,2020-02-14,107.9813,896801
GA,2020-02-15,113.9392,888314
GA,2020-02-16,80.422997,870936
GA,2020-02-17,88.763199,888943
GA,2020-02-18,73.736702,902839
GA,2020-02-19,75.268204,908997
GA,2020-02-20,74.233101,912455
GA,2020-02-21,87.875801,905666
GA,2020-02-22,91.621201,889563
GA,2020-02-23,75.774696,876598
GA,2020-02-24,69.268898,914146
GA,2020-02-25,72.303001,924581
GA,2020-02-26,76.499901,915745
GA,2020-02-27,81.2612,926475
GA,2020-02-28,93.928703,913952
GA,2020-02-29,104.3795,896330
GA,2020-03-01,83.428596,889079
GA,2020-03-02,73.189697,914330
GA,2020-03-03,72.2687,916251
GA,2020-03-04,70.6614,917251
GA,2020-03-05,74.776199,910055
GA,2020-03-06,89.1231,893337
GA,2020-03-07,97.631798,872271
GA,2020-03-08,76.279503,853127
GA,2020-03-09,62.918598,885644
GA,2020-03-10,62.6553,879245
GA,2020-03-11,52.856998,805369
GA,2020-03-12,55.6768,851328
GA,2020-03-13,65.399101,882764
GA,2020-03-14,63.883202,838579
GA,2020-03-15,52.5355,847424
GA,2020-03-16,48.706001,864456
GA,2020-03-17,42.437599,858093
GA,2020-03-18,39.070099,848681
GA,2020-03-19,39.675999,849259
GA,2020-03-20,43.239201,859158
GA,2020-03-21,35.021999,834819
GA,2020-03-22,27.6264,819846
GA,2020-03-23,28.473301,831660
GA,2020-03-24,29.216999,839189
GA,2020-03-25,30.7097,834898
GA,2020-03-26,30.2505,829688
GA,2020-03-27,35.343601,834234
GA,2020-03-28,39.404301,820695
GA,2020-03-29,27.7423,816009
GA,2020-03-30,27.667999,843675
GA,2020-03-31,27.013201,845986
GA,2020-04-01,33.264599,813103
GA,2020-04-02,37.280899,806628
GA,2020-04-03,36.324699,804202
GA,2020-04-04,25.557899,775066
GA,2020-04-05,20.3248,774055
GA,2020-04-06,22.928801,789222
GA,2020-04-07,23.851999,811093
GA,2020-04-08,25.0909,794976
GA,2020-04-09,27.7325,805994
GA,2020-04-10,37.043301,801451
GA,2020-04-11,40.530701,793726
GA,2020-04-12,15.3849,773057
GA,2020-04-13,24.4424,800211
GA,2020-04-14,22.955799,702160
GA,2020-04-15,27.5788,683165
GA,2020-04-16,27.400801,678478
GA,2020-04-17,32.924599,680754
GA,2020-04-18,35.9902,707139
GA,2020-04-19,20.381901,751514
GA,2020-04-20,30.2904,777208
GA,2020-04-21,32.7938,761055
GA,2020-04-22,33.286999,756821
GA,2020-04-23,27.763901,753206
GA,2020-04-24,42.814499,765573
GA,2020-04-25,47.121399,780125
GA,2020-04-26,35.315601,764789
GA,2020-04-27,35.792099,741210
GA,2020-04-28,36.694302,754898
GA,2020-04-29,34.271999,753222
GA,2020-04-30,38.9165,743021
GA,2020-05-01,49.060001,737541
GA,2020-05-02,54.896801,751597
GA,2020-05-03,40.573101,744360
GA,2020-05-04,39.819302,759647
GA,2020-05-05,43.006302,765479
GA,2020-05-06,41.463501,768289
GA,2020-05-07,45.642502,759290
GA,2020-05-08,52.954899,756441
GA,2020-05-09,72.718201,770053
GA,2020-05-10,47.364399,769915
GA,2020-05-11,41.488201,749338
GA,2020-05-12,43.135502,749643
GA,2020-05-13,45.0116,754889
GA,2020-05-14,47.135399,754344
GA,2020-05-15,56.5326,757240
GA,2020-05-16,63.0765,761776
GA,2020-05-17,48.912899,758818
GA,2020-05-18,45.4342,788418
GA,2020-05-19,48.882599,765024
GA,2020-05-20,47.2258,760062
GA,2020-05-21,52.8521,758305
GA,2020-05-22,62.959202,764810
GA,2020-05-23,67.065804,763326
GA,2020-05-24,52.301601,752359
GA,2020-05-25,46.578899,741988
GA,2020-05-26,48.521801,789104
GA,2020-05-27,47.309799,752429
GA,2020-05-28,50.5303,748372
GA,2020-05-29,61.471401,787969
GA,2020-05-30,62.464802,741110
GA,2020-05-31,52.083801,754004
