county,device_count_t,date
32003,92293,2020-04-10
32005,3390,2020-04-10
32007,2864,2020-04-10
32019,4131,2020-04-10
32023,3128,2020-04-10
32031,21868,2020-04-10
32510,3567,2020-04-10
33001,5424,2020-04-10
33003,3582,2020-04-10
33005,4824,2020-04-10
33007,1848,2020-04-10
33009,5853,2020-04-10
33011,27641,2020-04-10
33013,11631,2020-04-10
33015,25521,2020-04-10
33017,8938,2020-04-10
33019,2323,2020-04-10
34001,16977,2020-04-10
34003,52499,2020-04-10
34005,33703,2020-04-10
34007,33175,2020-04-10
34009,6181,2020-04-10
34011,9823,2020-04-10
34013,36068,2020-04-10
34015,25323,2020-04-10
34017,20307,2020-04-10
34019,10359,2020-04-10
34021,19908,2020-04-10
34023,46327,2020-04-10
34025,48053,2020-04-10
34027,35990,2020-04-10
34029,36104,2020-04-10
34031,24470,2020-04-10
34033,5516,2020-04-10
34035,21894,2020-04-10
34037,12044,2020-04-10
34039,29280,2020-04-10
34041,9571,2020-04-10
35001,32319,2020-04-10
35005,3631,2020-04-10
35009,3523,2020-04-10
35013,10026,2020-04-10
35015,5667,2020-04-10
35025,5883,2020-04-10
35027,1394,2020-04-10
35031,2528,2020-04-10
35035,3375,2020-04-10
35039,1489,2020-04-10
35041,1530,2020-04-10
35043,8437,2020-04-10
35045,5080,2020-04-10
35049,6154,2020-04-10
35055,1110,2020-04-10
35061,4067,2020-04-10
36001,16315,2020-04-10
36003,2902,2020-04-10
36005,40830,2020-04-10
36007,10546,2020-04-10
36009,4851,2020-04-10
36011,5105,2020-04-10
36013,7327,2020-04-10
36015,5795,2020-04-10
36017,3430,2020-04-10
36019,3353,2020-04-10
36021,3638,2020-04-10
36023,2893,2020-04-10
36025,2884,2020-04-10
36027,16321,2020-04-10
36029,42284,2020-04-10
36031,2209,2020-04-10
36033,2315,2020-04-10
36035,3262,2020-04-10
36037,4695,2020-04-10
36039,3260,2020-04-10
36043,3928,2020-04-10
36045,6103,2020-04-10
36047,55326,2020-04-10
36049,1435,2020-04-10
36051,4632,2020-04-10
36053,4650,2020-04-10
36055,41380,2020-04-10
36057,3488,2020-04-10
36059,77490,2020-04-10
36061,35565,2020-04-10
36063,11746,2020-04-10
36065,12157,2020-04-10
36067,25107,2020-04-10
36069,8550,2020-04-10
36071,21272,2020-04-10
36073,2899,2020-04-10
36075,7469,2020-04-10
36077,2890,2020-04-10
36079,6757,2020-04-10
36081,63733,2020-04-10
36083,9006,2020-04-10
36085,21964,2020-04-10
36087,14163,2020-04-10
36089,4508,2020-04-10
36091,13964,2020-04-10
36093,8788,2020-04-10
36095,1854,2020-04-10
36099,2543,2020-04-10
36101,6675,2020-04-10
36103,97204,2020-04-10
36105,4713,2020-04-10
36107,3579,2020-04-10
36109,4150,2020-04-10
36111,10212,2020-04-10
36113,5001,2020-04-10
36115,3980,2020-04-10
36117,7236,2020-04-10
36119,42693,2020-04-10
36121,2729,2020-04-10
36123,1582,2020-04-10
37001,15310,2020-04-10
37003,4385,2020-04-10
37007,2397,2020-04-10
37009,2508,2020-04-10
37011,1609,2020-04-10
37013,4523,2020-04-10
37017,3540,2020-04-10
37019,12942,2020-04-10
37021,19190,2020-04-10
37023,8752,2020-04-10
37025,25211,2020-04-10
37027,8185,2020-04-10
37031,8122,2020-04-10
37033,2239,2020-04-10
37035,18878,2020-04-10
37037,6914,2020-04-10
37039,2582,2020-04-10
37045,10536,2020-04-10
37047,4956,2020-04-10
37049,8656,2020-04-10
37051,25299,2020-04-10
37053,3102,2020-04-10
37055,3615,2020-04-10
37057,18645,2020-04-10
37059,5137,2020-04-10
37061,4947,2020-04-10
37063,19345,2020-04-10
37065,4851,2020-04-10
37067,30543,2020-04-10
37069,7264,2020-04-10
37071,23019,2020-04-10
37077,6057,2020-04-10
37079,1894,2020-04-10
37081,41743,2020-04-10
37083,4102,2020-04-10
37085,13281,2020-04-10
37087,5565,2020-04-10
37089,9995,2020-04-10
37091,1733,2020-04-10
37093,4371,2020-04-10
37097,21140,2020-04-10
37099,3025,2020-04-10
37101,24043,2020-04-10
37105,5943,2020-04-10
37107,5121,2020-04-10
37109,12091,2020-04-10
37111,4338,2020-04-10
37113,3291,2020-04-10
37117,1997,2020-04-10
37119,77822,2020-04-10
37123,3024,2020-04-10
37125,8296,2020-04-10
37127,10120,2020-04-10
37129,17117,2020-04-10
37133,14713,2020-04-10
37135,10061,2020-04-10
37139,3636,2020-04-10
37141,6728,2020-04-10
37145,4058,2020-04-10
37147,13374,2020-04-10
37149,2365,2020-04-10
37151,13917,2020-04-10
37153,4323,2020-04-10
37155,8878,2020-04-10
37157,8668,2020-04-10
37159,15985,2020-04-10
37161,6787,2020-04-10
37163,6175,2020-04-10
37165,3068,2020-04-10
37167,7861,2020-04-10
37169,5378,2020-04-10
37171,8897,2020-04-10
37175,2810,2020-04-10
37179,26238,2020-04-10
37181,4078,2020-04-10
37183,79403,2020-04-10
37185,1936,2020-04-10
37189,3859,2020-04-10
37191,10541,2020-04-10
37193,6841,2020-04-10
37195,7883,2020-04-10
37197,4306,2020-04-10
38015,7649,2020-04-10
38017,11874,2020-04-10
38035,5084,2020-04-10
38053,2135,2020-04-10
38059,3199,2020-04-10
38089,2709,2020-04-10
38101,4915,2020-04-10
38105,3613,2020-04-10
39001,2366,2020-04-10
39003,10946,2020-04-10
39005,6165,2020-04-10
39007,7752,2020-04-10
39009,3953,2020-04-10
39011,6107,2020-04-10
39013,6687,2020-04-10
39015,4997,2020-04-10
39017,37572,2020-04-10
39019,2784,2020-04-10
39021,3957,2020-04-10
39023,12318,2020-04-10
39025,22785,2020-04-10
39027,5267,2020-04-10
39029,9463,2020-04-10
39031,3178,2020-04-10
39033,4764,2020-04-10
39035,68818,2020-04-10
39037,5127,2020-04-10
39039,4502,2020-04-10
39041,24460,2020-04-10
39043,8000,2020-04-10
39045,16355,2020-04-10
39047,3904,2020-04-10
39049,89075,2020-04-10
39051,5256,2020-04-10
39053,3132,2020-04-10
39055,9230,2020-04-10
39057,16908,2020-04-10
39059,4579,2020-04-10
39061,66911,2020-04-10
39063,8391,2020-04-10
39065,3209,2020-04-10
39069,3848,2020-04-10
39071,4282,2020-04-10
39073,2800,2020-04-10
39075,3467,2020-04-10
39077,6195,2020-04-10
39079,3219,2020-04-10
39081,5102,2020-04-10
39083,6020,2020-04-10
39085,18206,2020-04-10
39087,5617,2020-04-10
39089,18471,2020-04-10
39091,5013,2020-04-10
39093,25433,2020-04-10
39095,31655,2020-04-10
39097,5857,2020-04-10
39099,19167,2020-04-10
39101,5880,2020-04-10
39103,19548,2020-04-10
39105,2308,2020-04-10
39107,4834,2020-04-10
39109,11234,2020-04-10
39113,42796,2020-04-10
39117,4714,2020-04-10
39119,8459,2020-04-10
39123,5155,2020-04-10
39125,2288,2020-04-10
39127,3536,2020-04-10
39129,7274,2020-04-10
39131,3074,2020-04-10
39133,16096,2020-04-10
39135,5176,2020-04-10
39137,3909,2020-04-10
39139,12049,2020-04-10
39141,7634,2020-04-10
39143,6766,2020-04-10
39145,6261,2020-04-10
39147,5554,2020-04-10
39149,5534,2020-04-10
39151,33030,2020-04-10
39153,44362,2020-04-10
39155,17792,2020-04-10
39157,9371,2020-04-10
39159,8188,2020-04-10
39161,3741,2020-04-10
39165,28742,2020-04-10
39167,5619,2020-04-10
39169,11071,2020-04-10
39171,4295,2020-04-10
39173,15196,2020-04-10
39175,3130,2020-04-10
40009,3446,2020-04-10
40013,5983,2020-04-10
40015,3065,2020-04-10
40017,18970,2020-04-10
40019,6866,2020-04-10
40021,4408,2020-04-10
40027,28322,2020-04-10
40031,9504,2020-04-10
40035,2447,2020-04-10
40037,9154,2020-04-10
40039,3950,2020-04-10
40041,6139,2020-04-10
40047,6273,2020-04-10
40049,4505,2020-04-10
40051,8124,2020-04-10
40065,2707,2020-04-10
40071,4812,2020-04-10
40073,2887,2020-04-10
40079,5533,2020-04-10
40081,5070,2020-04-10
40083,5937,2020-04-10
40085,1982,2020-04-10
40087,7912,2020-04-10
40089,3381,2020-04-10
40091,3391,2020-04-10
40095,2715,2020-04-10
40097,5500,2020-04-10
40099,2775,2020-04-10
40101,7865,2020-04-10
40103,1826,2020-04-10
40109,66153,2020-04-10
40111,4141,2020-04-10
40113,5723,2020-04-10
40115,3629,2020-04-10
40117,2072,2020-04-10
40119,7592,2020-04-10
40121,5330,2020-04-10
40123,4386,2020-04-10
40125,8441,2020-04-10
40131,11859,2020-04-10
40133,3306,2020-04-10
40135,4478,2020-04-10
40137,5005,2020-04-10
40139,2001,2020-04-10
40143,57877,2020-04-10
40145,10419,2020-04-10
40147,4684,2020-04-10
40153,3053,2020-04-10
41003,4744,2020-04-10
41005,25409,2020-04-10
41007,2526,2020-04-10
41009,3333,2020-04-10
41011,3176,2020-04-10
41013,1817,2020-04-10
41015,1299,2020-04-10
41017,10528,2020-04-10
41019,6607,2020-04-10
41027,1462,2020-04-10
41029,11458,2020-04-10
41031,1529,2020-04-10
41033,4864,2020-04-10
41035,4033,2020-04-10
41039,17531,2020-04-10
41041,2710,2020-04-10
41043,9128,2020-04-10
41045,2492,2020-04-10
41047,19802,2020-04-10
41051,36651,2020-04-10
41053,5395,2020-04-10
41057,1625,2020-04-10
41059,4813,2020-04-10
41061,1548,2020-04-10
41065,1763,2020-04-10
41067,30365,2020-04-10
41071,6479,2020-04-10
42001,8250,2020-04-10
42003,69651,2020-04-10
42005,5847,2020-04-10
42007,12519,2020-04-10
42009,3797,2020-04-10
42011,25761,2020-04-10
42013,7325,2020-04-10
42015,4520,2020-04-10
42017,45154,2020-04-10
42019,16842,2020-04-10
42021,8580,2020-04-10
42025,4731,2020-04-10
42027,7039,2020-04-10
42029,32476,2020-04-10
42031,3166,2020-04-10
42033,5693,2020-04-10
42035,3013,2020-04-10
42037,5066,2020-04-10
42039,5493,2020-04-10
42041,20432,2020-04-10
42043,20477,2020-04-10
42045,28620,2020-04-10
42047,2216,2020-04-10
42049,15678,2020-04-10
42051,9983,2020-04-10
42055,10983,2020-04-10
42059,3216,2020-04-10
42061,2538,2020-04-10
42063,6234,2020-04-10
42065,3573,2020-04-10
42069,13002,2020-04-10
42071,29952,2020-04-10
42073,7034,2020-04-10
42075,9703,2020-04-10
42077,23202,2020-04-10
42079,18508,2020-04-10
42081,7609,2020-04-10
42083,2729,2020-04-10
42085,8592,2020-04-10
42087,2703,2020-04-10
42089,12694,2020-04-10
42091,53417,2020-04-10
42093,1977,2020-04-10
42095,20698,2020-04-10
42097,6474,2020-04-10
42099,4152,2020-04-10
42101,42263,2020-04-10
42103,5088,2020-04-10
42107,9093,2020-04-10
42109,3228,2020-04-10
42111,5796,2020-04-10
42115,3038,2020-04-10
42117,2700,2020-04-10
42119,3176,2020-04-10
42121,3985,2020-04-10
42123,2403,2020-04-10
42125,17333,2020-04-10
42127,3863,2020-04-10
42129,28534,2020-04-10
42131,2240,2020-04-10
42133,33171,2020-04-10
44001,3149,2020-04-10
44003,10845,2020-04-10
44005,4625,2020-04-10
44007,24105,2020-04-10
44009,8319,2020-04-10
45001,2779,2020-04-10
45003,15970,2020-04-10
45007,21881,2020-04-10
45011,2130,2020-04-10
45013,14953,2020-04-10
45015,20617,2020-04-10
45019,30814,2020-04-10
45021,6889,2020-04-10
45023,3833,2020-04-10
45025,4693,2020-04-10
45027,3962,2020-04-10
45029,4421,2020-04-10
45031,7301,2020-04-10
45033,3057,2020-04-10
45035,15439,2020-04-10
45037,2962,2020-04-10
45039,2463,2020-04-10
45041,14619,2020-04-10
45043,7085,2020-04-10
45045,43378,2020-04-10
45047,6613,2020-04-10
45049,2001,2020-04-10
45051,31937,2020-04-10
45053,3954,2020-04-10
45055,7451,2020-04-10
45057,11043,2020-04-10
45059,7157,2020-04-10
45061,1834,2020-04-10
45063,32899,2020-04-10
45067,2996,2020-04-10
45069,2148,2020-04-10
45071,4982,2020-04-10
45073,7680,2020-04-10
45075,8058,2020-04-10
45077,12764,2020-04-10
45079,33522,2020-04-10
45081,2407,2020-04-10
45083,31628,2020-04-10
45085,9198,2020-04-10
45087,2886,2020-04-10
45091,27991,2020-04-10
46011,2448,2020-04-10
46013,2816,2020-04-10
46029,2414,2020-04-10
46035,1906,2020-04-10
46065,1298,2020-04-10
46081,2082,2020-04-10
46083,4217,2020-04-10
46093,2891,2020-04-10
46099,15629,2020-04-10
46103,7820,2020-04-10
46127,2538,2020-04-10
46135,2034,2020-04-10
47001,8604,2020-04-10
47003,5648,2020-04-10
47005,2129,2020-04-10
47009,14061,2020-04-10
47011,11499,2020-04-10
47013,3565,2020-04-10
47015,1853,2020-04-10
47017,3145,2020-04-10
47019,4556,2020-04-10
47021,5541,2020-04-10
47023,2067,2020-04-10
47025,2696,2020-04-10
47029,3363,2020-04-10
47031,7551,2020-04-10
47033,2026,2020-04-10
47035,5872,2020-04-10
47037,49283,2020-04-10
47041,2439,2020-04-10
47043,6665,2020-04-10
47045,4982,2020-04-10
47047,5186,2020-04-10
47049,1492,2020-04-10
47051,5081,2020-04-10
47053,6067,2020-04-10
47055,3664,2020-04-10
47057,2718,2020-04-10
47059,6621,2020-04-10
47063,6847,2020-04-10
47065,32410,2020-04-10
47069,2206,2020-04-10
47071,3370,2020-04-10
47073,4694,2020-04-10
47075,1869,2020-04-10
47077,3566,2020-04-10
47079,3789,2020-04-10
47081,2563,2020-04-10
47085,2673,2020-04-10
47089,7321,2020-04-10
47091,1275,2020-04-10
47093,44816,2020-04-10
47097,2453,2020-04-10
47099,4830,2020-04-10
47103,4283,2020-04-10
47105,7150,2020-04-10
47107,5764,2020-04-10
47109,3250,2020-04-10
47111,2567,2020-04-10
47113,10659,2020-04-10
47115,3945,2020-04-10
47117,4146,2020-04-10
47119,11108,2020-04-10
47121,1948,2020-04-10
47123,4855,2020-04-10
47125,17799,2020-04-10
47129,1659,2020-04-10
47131,3577,2020-04-10
47133,2511,2020-04-10
47139,2130,2020-04-10
47141,8674,2020-04-10
47143,3725,2020-04-10
47145,6009,2020-04-10
47147,8942,2020-04-10
47149,32575,2020-04-10
47151,1710,2020-04-10
47153,1753,2020-04-10
47155,11101,2020-04-10
47157,66291,2020-04-10
47159,2604,2020-04-10
47163,14885,2020-04-10
47165,19126,2020-04-10
47167,7038,2020-04-10
47171,1509,2020-04-10
47173,2352,2020-04-10
47177,4142,2020-04-10
47179,12083,2020-04-10
47183,3181,2020-04-10
47185,2942,2020-04-10
47187,26279,2020-04-10
47189,17390,2020-04-10
48001,5445,2020-04-10
48003,2329,2020-04-10
48005,8303,2020-04-10
48007,2981,2020-04-10
48013,6157,2020-04-10
48015,4441,2020-04-10
48019,2861,2020-04-10
48021,9101,2020-04-10
48025,2385,2020-04-10
48027,30263,2020-04-10
48029,132798,2020-04-10
48035,2603,2020-04-10
48037,11372,2020-04-10
48039,36762,2020-04-10
48041,14909,2020-04-10
48049,4820,2020-04-10
48051,2280,2020-04-10
48053,6863,2020-04-10
48055,4363,2020-04-10
48057,2704,2020-04-10
48061,23822,2020-04-10
48067,3989,2020-04-10
48071,8218,2020-04-10
48073,5605,2020-04-10
48085,97789,2020-04-10
48089,3446,2020-04-10
48091,21115,2020-04-10
48093,2042,2020-04-10
48097,5956,2020-04-10
48099,7647,2020-04-10
48113,170750,2020-04-10
48117,1670,2020-04-10
48121,87169,2020-04-10
48123,2689,2020-04-10
48133,3072,2020-04-10
48135,14618,2020-04-10
48139,23176,2020-04-10
48141,33939,2020-04-10
48143,5089,2020-04-10
48145,2023,2020-04-10
48147,4905,2020-04-10
48149,3954,2020-04-10
48157,66364,2020-04-10
48161,2992,2020-04-10
48163,1867,2020-04-10
48165,2524,2020-04-10
48167,34037,2020-04-10
48171,3483,2020-04-10
48177,2826,2020-04-10
48179,2542,2020-04-10
48181,16773,2020-04-10
48183,15047,2020-04-10
48185,3953,2020-04-10
48187,18906,2020-04-10
48189,2809,2020-04-10
48199,8185,2020-04-10
48201,308829,2020-04-10
48203,8462,2020-04-10
48209,20679,2020-04-10
48213,11188,2020-04-10
48215,50547,2020-04-10
48217,5779,2020-04-10
48219,2553,2020-04-10
48221,7863,2020-04-10
48223,5225,2020-04-10
48225,2177,2020-04-10
48227,3780,2020-04-10
48231,13475,2020-04-10
48233,2759,2020-04-10
48239,2439,2020-04-10
48241,4736,2020-04-10
48245,20987,2020-04-10
48249,4118,2020-04-10
48251,23541,2020-04-10
48253,2409,2020-04-10
48255,2215,2020-04-10
48257,18070,2020-04-10
48259,6311,2020-04-10
48265,5306,2020-04-10
48273,3221,2020-04-10
48277,5655,2020-04-10
48281,3039,2020-04-10
48285,2876,2020-04-10
48287,2476,2020-04-10
48289,2898,2020-04-10
48291,11326,2020-04-10
48293,2956,2020-04-10
48299,3377,2020-04-10
48303,23773,2020-04-10
48309,22576,2020-04-10
48321,4169,2020-04-10
48323,3425,2020-04-10
48325,6738,2020-04-10
48329,16226,2020-04-10
48331,3027,2020-04-10
48337,3232,2020-04-10
48339,67188,2020-04-10
48341,2200,2020-04-10
48343,1912,2020-04-10
48347,5772,2020-04-10
48349,5563,2020-04-10
48353,2478,2020-04-10
48355,25992,2020-04-10
48361,10518,2020-04-10
48363,4934,2020-04-10
48365,3665,2020-04-10
48367,22538,2020-04-10
48371,2057,2020-04-10
48373,5896,2020-04-10
48375,13174,2020-04-10
48379,2020,2020-04-10
48381,14773,2020-04-10
48389,2648,2020-04-10
48395,2386,2020-04-10
48397,15926,2020-04-10
48401,6169,2020-04-10
48407,4034,2020-04-10
48409,7661,2020-04-10
48415,1867,2020-04-10
48419,2683,2020-04-10
48423,21856,2020-04-10
48425,1860,2020-04-10
48427,3921,2020-04-10
48439,176870,2020-04-10
48441,13554,2020-04-10
48449,3995,2020-04-10
48451,10047,2020-04-10
48453,72717,2020-04-10
48455,1935,2020-04-10
48457,2705,2020-04-10
48459,5715,2020-04-10
48463,2431,2020-04-10
48465,2541,2020-04-10
48467,8296,2020-04-10
48469,9391,2020-04-10
48471,6570,2020-04-10
48473,7576,2020-04-10
48475,2292,2020-04-10
48477,5027,2020-04-10
48479,17361,2020-04-10
48481,5011,2020-04-10
48485,11891,2020-04-10
48491,51437,2020-04-10
48493,6536,2020-04-10
48497,10750,2020-04-10
48499,6293,2020-04-10
48503,2436,2020-04-10
49003,4788,2020-04-10
49005,6386,2020-04-10
49007,1414,2020-04-10
49011,22987,2020-04-10
49013,1370,2020-04-10
49021,3434,2020-04-10
49035,64482,2020-04-10
49039,1722,2020-04-10
49043,3133,2020-04-10
49045,5404,2020-04-10
49047,1894,2020-04-10
49049,30429,2020-04-10
49051,2097,2020-04-10
49053,10218,2020-04-10
49057,16594,2020-04-10
50001,1737,2020-04-10
50003,1940,2020-04-10
50005,1358,2020-04-10
50007,7360,2020-04-10
50011,2759,2020-04-10
50015,1671,2020-04-10
50017,1541,2020-04-10
50019,1120,2020-04-10
50021,2979,2020-04-10
50023,3352,2020-04-10
50025,2634,2020-04-10
50027,3586,2020-04-10
51001,2581,2020-04-10
51003,7392,2020-04-10
51009,3074,2020-04-10
51011,2103,2020-04-10
51013,10263,2020-04-10
51015,7355,2020-04-10
51019,9035,2020-04-10
51023,4152,2020-04-10
51027,1299,2020-04-10
51031,6376,2020-04-10
51033,3415,2020-04-10
51035,2976,2020-04-10
51041,30558,2020-04-10
51047,4474,2020-04-10
51053,3028,2020-04-10
51059,56778,2020-04-10
51061,6861,2020-04-10
51065,2398,2020-04-10
51067,5467,2020-04-10
51069,9265,2020-04-10
51071,1838,2020-04-10
51073,3807,2020-04-10
51075,3303,2020-04-10
51079,1778,2020-04-10
51083,2848,2020-04-10
51085,13346,2020-04-10
51087,26612,2020-04-10
51089,4755,2020-04-10
51093,3996,2020-04-10
51095,5813,2020-04-10
51099,2756,2020-04-10
51101,2135,2020-04-10
51105,1581,2020-04-10
51107,28112,2020-04-10
51109,4338,2020-04-10
51117,3533,2020-04-10
51121,6778,2020-04-10
51127,3032,2020-04-10
51137,3306,2020-04-10
51139,1919,2020-04-10
51141,1694,2020-04-10
51143,5452,2020-04-10
51145,3364,2020-04-10
51149,4240,2020-04-10
51153,30587,2020-04-10
51155,3510,2020-04-10
51161,10759,2020-04-10
51163,2561,2020-04-10
51165,7632,2020-04-10
51167,2175,2020-04-10
51169,2028,2020-04-10
51171,4867,2020-04-10
51173,2250,2020-04-10
51175,1927,2020-04-10
51177,12022,2020-04-10
51179,12179,2020-04-10
51185,3295,2020-04-10
51187,3651,2020-04-10
51191,5675,2020-04-10
51195,3243,2020-04-10
51197,3244,2020-04-10
51199,7597,2020-04-10
51510,6959,2020-04-10
51520,2971,2020-04-10
51540,3035,2020-04-10
51550,21863,2020-04-10
51570,3569,2020-04-10
51590,4301,2020-04-10
51600,2937,2020-04-10
51630,4185,2020-04-10
51650,10212,2020-04-10
51660,4471,2020-04-10
51670,2342,2020-04-10
51680,7760,2020-04-10
51683,3791,2020-04-10
51700,13135,2020-04-10
51710,16506,2020-04-10
51730,3395,2020-04-10
51740,8238,2020-04-10
51760,15212,2020-04-10
51770,9943,2020-04-10
51775,3762,2020-04-10
51790,2587,2020-04-10
51800,8639,2020-04-10
51810,30890,2020-04-10
51820,2530,2020-04-10
51840,3847,2020-04-10
53003,1783,2020-04-10
53005,12118,2020-04-10
53007,4396,2020-04-10
53009,3544,2020-04-10
53011,27002,2020-04-10
53015,7116,2020-04-10
53017,2717,2020-04-10
53021,5312,2020-04-10
53025,5529,2020-04-10
53027,4502,2020-04-10
53029,4528,2020-04-10
53031,1617,2020-04-10
53033,90368,2020-04-10
53035,14026,2020-04-10
53037,3257,2020-04-10
53041,5442,2020-04-10
53045,4326,2020-04-10
53047,1917,2020-04-10
53049,1368,2020-04-10
53053,49354,2020-04-10
53057,7346,2020-04-10
53061,40618,2020-04-10
53063,28214,2020-04-10
53065,2700,2020-04-10
53067,17018,2020-04-10
53071,3021,2020-04-10
53073,8962,2020-04-10
53077,10607,2020-04-10
54001,1284,2020-04-10
54003,10639,2020-04-10
54005,1318,2020-04-10
54009,2534,2020-04-10
54011,7905,2020-04-10
54019,2772,2020-04-10
54025,2472,2020-04-10
54027,1696,2020-04-10
54029,2627,2020-04-10
54033,5641,2020-04-10
54035,2491,2020-04-10
54037,4734,2020-04-10
54039,13874,2020-04-10
54041,1458,2020-04-10
54043,1385,2020-04-10
54045,1774,2020-04-10
54049,4096,2020-04-10
54051,2755,2020-04-10
54053,2567,2020-04-10
54055,4139,2020-04-10
54057,1898,2020-04-10
54061,6991,2020-04-10
54065,1716,2020-04-10
54067,1796,2020-04-10
54069,4292,2020-04-10
54077,2244,2020-04-10
54079,6344,2020-04-10
54081,6146,2020-04-10
54083,2010,2020-04-10
54097,1719,2020-04-10
54099,3394,2020-04-10
54107,6981,2020-04-10
55001,2515,2020-04-10
55005,4462,2020-04-10
55009,18720,2020-04-10
55015,5862,2020-04-10
55017,6375,2020-04-10
55019,2622,2020-04-10
55021,6363,2020-04-10
55025,32412,2020-04-10
55027,8562,2020-04-10
55029,2269,2020-04-10
55031,3147,2020-04-10
55033,4395,2020-04-10
55035,8754,2020-04-10
55039,9330,2020-04-10
55043,4697,2020-04-10
55045,3665,2020-04-10
55049,2502,2020-04-10
55053,2369,2020-04-10
55055,8131,2020-04-10
55057,3230,2020-04-10
55059,13555,2020-04-10
55063,8580,2020-04-10
55065,1791,2020-04-10
55069,2296,2020-04-10
55071,5640,2020-04-10
55073,10412,2020-04-10
55075,3663,2020-04-10
55079,46875,2020-04-10
55081,4498,2020-04-10
55083,3548,2020-04-10
55085,3226,2020-04-10
55087,17308,2020-04-10
55089,8564,2020-04-10
55093,3864,2020-04-10
55095,4867,2020-04-10
55097,6215,2020-04-10
55101,14921,2020-04-10
55105,14272,2020-04-10
55109,10031,2020-04-10
55111,6454,2020-04-10
55113,1542,2020-04-10
55115,3551,2020-04-10
55117,8635,2020-04-10
55121,2836,2020-04-10
55123,1828,2020-04-10
55125,2058,2020-04-10
55127,10586,2020-04-10
55131,14180,2020-04-10
55133,37022,2020-04-10
55135,5216,2020-04-10
55137,2622,2020-04-10
55139,14830,2020-04-10
55141,6448,2020-04-10
56001,2393,2020-04-10
56005,3269,2020-04-10
56013,1519,2020-04-10
56021,7672,2020-04-10
56025,4762,2020-04-10
56029,1557,2020-04-10
56033,1868,2020-04-10
56037,3327,2020-04-10
56039,869,2020-04-10
56041,1789,2020-04-10
1001,7375,2020-04-09
1003,25465,2020-04-09
1005,2689,2020-04-09
1007,3080,2020-04-09
1009,8441,2020-04-09
1013,2198,2020-04-09
1015,13641,2020-04-09
1017,4192,2020-04-09
1019,3877,2020-04-09
1021,6126,2020-04-09
1023,1599,2020-04-09
